true_class,true_class_name,predicted_class,predicted_class_name,classification_confidence,attack_probability,evidence_attack,evidence_confidence,evidence_class,risk_score,decision
0,BENIGN,0,BENIGN,0.9996742,0.000325799,0.000325799,0.9996742,0.0,0.2501140236854553,ALLOW
0,BENIGN,0,BENIGN,0.9974705,0.002529502,0.002529502,0.9974705,0.0,0.25088533759117126,ALLOW
0,BENIGN,0,BENIGN,0.9997135,0.00028651953,0.00028651953,0.9997135,0.0,0.2501002848148346,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.99246854,0.9982089,0.9982089,0.99246854,1.0,0.9970425009727478,BLOCK
0,BENIGN,0,BENIGN,0.99924856,0.00075143576,0.00075143576,0.99924856,0.0,0.2502630054950714,ALLOW
0,BENIGN,0,BENIGN,0.99746823,0.002531767,0.002531767,0.99746823,0.0,0.25088611245155334,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9995074,0.9996629,0.9996629,0.9995074,1.0,0.9996745824813843,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99675095,0.99848557,0.99848557,0.99675095,1.0,0.9982791185379029,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994993,0.9999318,0.9999318,0.9994993,1.0,0.9998339653015137,BLOCK
0,BENIGN,0,BENIGN,0.99837035,0.0016296506,0.0016296506,0.99837035,0.0,0.2505703866481781,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9992107,0.9996635,0.9996635,0.9992107,1.0,0.9996007919311524,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997265,0.99992317,0.99992317,0.9997265,1.0,0.9998855829238892,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99931765,0.9997886,0.9997886,0.99931765,1.0,0.9997025966644287,BLOCK
0,BENIGN,0,BENIGN,0.9998481,0.00015187263,0.00015187263,0.9998481,0.0,0.25005316734313965,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99605066,0.9977625,0.9977625,0.99605066,1.0,0.9976701974868775,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9916568,0.9933805,0.9933805,0.9916568,1.0,0.9939425230026245,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99979275,0.9999267,0.9999267,0.99979275,1.0,0.9999042391777039,BLOCK
0,BENIGN,0,BENIGN,0.99981564,0.00018435717,0.00018435717,0.99981564,0.0,0.25006452202796936,ALLOW
0,BENIGN,0,BENIGN,0.99958724,0.00041276217,0.00041276217,0.99958724,0.0,0.25014448165893555,ALLOW
0,BENIGN,0,BENIGN,0.9994772,0.00052279234,0.00052279234,0.9994772,0.0,0.25018298625946045,ALLOW
0,BENIGN,0,BENIGN,0.9997547,0.0002452731,0.0002452731,0.9997547,0.0,0.25008583068847656,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9966454,0.99805146,0.99805146,0.9966454,1.0,0.9979922413825989,BLOCK
0,BENIGN,0,BENIGN,0.99027985,0.009720147,0.009720147,0.99027985,0.0,0.25340205430984497,ALLOW
0,BENIGN,0,BENIGN,0.999616,0.00038397312,0.00038397312,0.999616,0.0,0.2501343786716461,ALLOW
0,BENIGN,0,BENIGN,0.99978167,0.00021833181,0.00021833181,0.99978167,0.0,0.25007641315460205,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9815037,0.9837222,0.9837222,0.9815037,1.0,0.985609257221222,BLOCK
0,BENIGN,0,BENIGN,0.99967146,0.0003285408,0.0003285408,0.99967146,0.0,0.25011497735977173,ALLOW
0,BENIGN,0,BENIGN,0.99893814,0.0010618567,0.0010618567,0.99893814,0.0,0.25037163496017456,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99980694,0.99994254,0.99994254,0.99980694,1.0,0.9999172925949097,BLOCK
0,BENIGN,0,BENIGN,0.99969494,0.00030505657,0.00030505657,0.99969494,0.0,0.2501067817211151,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.9994925,0.99978024,0.99978024,0.9994925,1.0,0.9997413396835327,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997937,0.99991006,0.99991006,0.9997937,1.0,0.9998945236206055,BLOCK
0,BENIGN,0,BENIGN,0.9972785,0.0027214885,0.0027214885,0.9972785,0.0,0.25095251202583313,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.95927405,0.9663254,0.9663254,0.95927405,1.0,0.9696137547492981,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99980634,0.99992627,0.99992627,0.99980634,1.0,0.999907398223877,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99939346,0.99991846,0.99991846,0.99939346,1.0,0.9997994542121887,BLOCK
0,BENIGN,0,BENIGN,0.9998734,0.00012660027,0.00012660027,0.9998734,0.0,0.2500443160533905,ALLOW
0,BENIGN,0,BENIGN,0.9998542,0.00014579296,0.00014579296,0.9998542,0.0,0.25005102157592773,ALLOW
0,BENIGN,0,BENIGN,0.9998764,0.00012362003,0.00012362003,0.9998764,0.0,0.25004327297210693,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99897134,0.9993089,0.9993089,0.99897134,1.0,0.9993281602859497,BLOCK
0,BENIGN,0,BENIGN,0.99971074,0.00028926134,0.00028926134,0.99971074,0.0,0.250101238489151,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99939024,0.9998636,0.9998636,0.99939024,1.0,0.9997657775878906,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997836,0.99992996,0.99992996,0.9997836,1.0,0.9999038815498352,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99977034,0.99993604,0.99993604,0.99977034,1.0,0.9999042391777039,BLOCK
0,BENIGN,0,BENIGN,0.999881,0.00011897087,0.00011897087,0.999881,0.0,0.2500416338443756,ALLOW
0,BENIGN,0,BENIGN,0.99968195,0.00031805038,0.00031805038,0.99968195,0.0,0.25011131167411804,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.999782,0.9999313,0.9999313,0.999782,1.0,0.9999042987823487,BLOCK
0,BENIGN,0,BENIGN,0.9995797,0.00042027235,0.00042027235,0.9995797,0.0,0.25014710426330566,ALLOW
0,BENIGN,0,BENIGN,0.9982181,0.0017818809,0.0017818809,0.9982181,0.0,0.2506236433982849,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9997993,0.99994946,0.99994946,0.9997993,1.0,0.9999194979667664,BLOCK
0,BENIGN,0,BENIGN,0.9982834,0.0017166138,0.0017166138,0.9982834,0.0,0.25060081481933594,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9995783,0.99970824,0.99970824,0.9995783,1.0,0.9997195243835449,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9993005,0.9996635,0.9996635,0.9993005,1.0,0.9996232032775879,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99946505,0.9996166,0.9996166,0.99946505,1.0,0.9996362566947937,BLOCK
0,BENIGN,0,BENIGN,0.9998491,0.00015091896,0.00015091896,0.9998491,0.0,0.250052809715271,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997818,0.99993294,0.99993294,0.9997818,1.0,0.9999052524566651,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9898775,0.9908442,0.9908442,0.9898775,1.0,0.9919759273529053,BLOCK
0,BENIGN,0,BENIGN,0.9972318,0.0027682185,0.0027682185,0.9972318,0.0,0.250968873500824,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99981254,0.99993044,0.99993044,0.99981254,1.0,0.9999114513397217,BLOCK
0,BENIGN,0,BENIGN,0.9964399,0.0035601258,0.0035601258,0.9964399,0.0,0.25124603509902954,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9997516,0.99997634,0.99997634,0.9997516,1.0,0.9999237298965454,BLOCK
0,BENIGN,0,BENIGN,0.99964345,0.00035655499,0.00035655499,0.99964345,0.0,0.2501247823238373,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.99949086,0.99977946,0.99977946,0.99949086,1.0,0.9997403860092163,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9994992,0.9998546,0.9998546,0.9994992,1.0,0.9997875928878784,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99618196,0.997343,0.997343,0.99618196,1.0,0.9974513292312622,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99979573,0.99994504,0.99994504,0.99979573,1.0,0.9999159812927246,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.98611325,0.9869111,0.9869111,0.98611325,1.0,0.9886750221252442,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99937975,0.9999214,0.9999214,0.99937975,1.0,0.9997978448867798,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996643,0.99991983,0.99991983,0.9996643,1.0,0.9998679995536804,BLOCK
0,BENIGN,0,BENIGN,0.9996748,0.00032520294,0.00032520294,0.9996748,0.0,0.2501138150691986,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99957055,0.9998265,0.9998265,0.99957055,1.0,0.9997885465621948,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998049,0.9999422,0.9999422,0.9998049,1.0,0.9999165773391724,BLOCK
0,BENIGN,0,BENIGN,0.9997626,0.0002374053,0.0002374053,0.9997626,0.0,0.2500830888748169,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99983597,0.9999475,0.9999475,0.99983597,1.0,0.9999274849891663,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997856,0.99991715,0.99991715,0.9997856,1.0,0.9998967289924622,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998336,0.99994737,0.99994737,0.9998336,1.0,0.9999268293380738,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9992207,0.999669,0.999669,0.9992207,1.0,0.9996066331863404,BLOCK
0,BENIGN,0,BENIGN,0.9993749,0.0006250739,0.0006250739,0.9993749,0.0,0.25021877884864807,ALLOW
0,BENIGN,0,BENIGN,0.99967396,0.0003260374,0.0003260374,0.99967396,0.0,0.2501141130924225,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9992599,0.999666,0.999666,0.9992599,1.0,0.9996146202087403,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9996165,0.99989647,0.99989647,0.9996165,1.0,0.9998420715332031,BLOCK
0,BENIGN,0,BENIGN,0.99910647,0.00089353323,0.00089353323,0.99910647,0.0,0.2503127455711365,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998111,0.9999422,0.9999422,0.9998111,1.0,0.9999181270599365,BLOCK
0,BENIGN,0,BENIGN,0.9998698,0.00013017654,0.00013017654,0.9998698,0.0,0.2500455677509308,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99980766,0.9999258,0.9999258,0.99980766,1.0,0.999907398223877,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997756,0.99994147,0.99994147,0.9997756,1.0,0.9999088287353516,BLOCK
0,BENIGN,0,BENIGN,0.99971646,0.0002835393,0.0002835393,0.99971646,0.0,0.250099241733551,ALLOW
0,BENIGN,0,BENIGN,0.99923515,0.0007648468,0.0007648468,0.99923515,0.0,0.2502676844596863,ALLOW
0,BENIGN,0,BENIGN,0.9933702,0.0066298246,0.0066298246,0.9933702,0.0,0.25232043862342834,ALLOW
0,BENIGN,0,BENIGN,0.99986243,0.00013756752,0.00013756752,0.99986243,0.0,0.2500481605529785,ALLOW
0,BENIGN,0,BENIGN,0.9998299,0.00017011166,0.00017011166,0.9998299,0.0,0.2500595450401306,ALLOW
0,BENIGN,0,BENIGN,0.999574,0.0004259944,0.0004259944,0.999574,0.0,0.25014910101890564,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994435,0.9996127,0.9996127,0.9994435,1.0,0.9996285080909729,BLOCK
0,BENIGN,0,BENIGN,0.9755955,0.024404526,0.024404526,0.9755955,0.0,0.2585415840148926,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998115,0.9999425,0.9999425,0.9998115,1.0,0.9999183654785156,BLOCK
0,BENIGN,0,BENIGN,0.9987883,0.0012117028,0.0012117028,0.9987883,0.0,0.2504240870475769,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99980897,0.999931,0.999931,0.99980897,1.0,0.999910855293274,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.9230014,0.993401,0.993401,0.9230014,1.0,0.9767909288406372,BLOCK
0,BENIGN,0,BENIGN,0.9996822,0.00031781197,0.00031781197,0.9996822,0.0,0.2501112222671509,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99929106,0.9995702,0.9995702,0.99929106,1.0,0.9995649099349976,BLOCK
0,BENIGN,0,BENIGN,0.9997596,0.00024038553,0.00024038553,0.9997596,0.0,0.25008413195610046,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9991906,0.9994174,0.9994174,0.9991906,1.0,0.9994481444358826,BLOCK
0,BENIGN,0,BENIGN,0.7837234,0.21627659,0.21627659,0.7837234,0.0,0.32569682598114014,ALLOW
0,BENIGN,0,BENIGN,0.99987626,0.00012373924,0.00012373924,0.99987626,0.0,0.2500433027744293,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99902534,0.99924403,0.99924403,0.99902534,1.0,0.9993027687072754,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997855,0.99993366,0.99993366,0.9997855,1.0,0.9999065637588501,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9925087,0.9939407,0.9939407,0.9925087,1.0,0.9944916009902954,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.98923755,0.9910868,0.9910868,0.98923755,1.0,0.9919615030288697,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99912184,0.9996527,0.9996527,0.99912184,1.0,0.9995721220970154,BLOCK
0,BENIGN,1,DDoS_LOIC_HTTP,0.9949458,0.9956682,0.9956682,0.9949458,1.0,0.9961373448371887,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.9932073,0.99834883,0.99834883,0.9932073,1.0,0.9973111391067505,BLOCK
0,BENIGN,0,BENIGN,0.9996351,0.00036489964,0.00036489964,0.9996351,0.0,0.2501277029514313,ALLOW
0,BENIGN,0,BENIGN,0.99948066,0.00051933527,0.00051933527,0.99948066,0.0,0.25018176436424255,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99914205,0.9995368,0.9995368,0.99914205,1.0,0.9995075702667237,BLOCK
0,BENIGN,0,BENIGN,0.9996772,0.00032281876,0.00032281876,0.9996772,0.0,0.25011298060417175,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99980956,0.9999426,0.9999426,0.99980956,1.0,0.9999179482460022,BLOCK
0,BENIGN,0,BENIGN,0.9995648,0.0004351735,0.0004351735,0.9995648,0.0,0.2501523196697235,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9888216,0.9902676,0.9902676,0.9888216,1.0,0.991365933418274,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996481,0.99991375,0.99991375,0.9996481,1.0,0.9998603105545044,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997906,0.9999388,0.9999388,0.9997906,1.0,0.9999109745025635,BLOCK
0,BENIGN,0,BENIGN,0.99970835,0.00029164553,0.00029164553,0.99970835,0.0,0.25010207295417786,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99981195,0.99993294,0.99993294,0.99981195,1.0,0.9999127626419068,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9976178,0.99854726,0.99854726,0.9976178,1.0,0.9985327959060669,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997646,0.9999168,0.9999168,0.9997646,1.0,0.9998912453651428,BLOCK
0,BENIGN,0,BENIGN,0.99982685,0.0001731515,0.0001731515,0.99982685,0.0,0.2500606179237366,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99978596,0.999919,0.999919,0.99978596,1.0,0.9998979210853577,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9981725,0.99849355,0.99849355,0.9981725,1.0,0.9986393094062805,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998117,0.9999384,0.9999384,0.9998117,1.0,0.9999159812927246,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998024,0.9999328,0.9999328,0.9998024,1.0,0.999910318851471,BLOCK
0,BENIGN,0,BENIGN,0.9997087,0.0002912879,0.0002912879,0.9997087,0.0,0.2501019537448883,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998118,0.999933,0.999933,0.9998118,1.0,0.9999128222465515,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996619,0.99993175,0.99993175,0.9996619,1.0,0.9998745560646057,BLOCK
0,BENIGN,0,BENIGN,0.9604795,0.039520502,0.039520502,0.9604795,0.0,0.2638321816921234,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99978405,0.9999151,0.9999151,0.99978405,1.0,0.9998951196670532,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9985846,0.998919,0.998919,0.9985846,1.0,0.9989975929260254,BLOCK
0,BENIGN,0,BENIGN,0.99972695,0.00027304888,0.00027304888,0.99972695,0.0,0.25009557604789734,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.98871315,0.9903874,0.9903874,0.98871315,1.0,0.991410756111145,BLOCK
0,BENIGN,0,BENIGN,0.9997851,0.00021487474,0.00021487474,0.9997851,0.0,0.25007522106170654,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997495,0.99992925,0.99992925,0.9997495,1.0,0.9998949408531189,BLOCK
0,BENIGN,0,BENIGN,0.99976486,0.00023514032,0.00023514032,0.99976486,0.0,0.2500823140144348,ALLOW
0,BENIGN,0,BENIGN,0.99966455,0.00033545494,0.00033545494,0.99966455,0.0,0.2501174211502075,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99951494,0.99986535,0.99986535,0.99951494,1.0,0.9997979640960694,BLOCK
0,BENIGN,0,BENIGN,0.999845,0.00015497208,0.00015497208,0.999845,0.0,0.2500542402267456,ALLOW
0,BENIGN,0,BENIGN,0.99006444,0.009935558,0.009935558,0.99006444,0.0,0.25347745418548584,ALLOW
0,BENIGN,0,BENIGN,0.9979832,0.0020167828,0.0020167828,0.9979832,0.0,0.25070586800575256,ALLOW
0,BENIGN,0,BENIGN,0.99892896,0.0010710359,0.0010710359,0.99892896,0.0,0.25037485361099243,ALLOW
0,BENIGN,0,BENIGN,0.99751675,0.0024832487,0.0024832487,0.99751675,0.0,0.25086912512779236,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99368685,0.9951206,0.9951206,0.99368685,1.0,0.9954940915107727,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997646,0.99992025,0.99992025,0.9997646,1.0,0.99989333152771,BLOCK
0,BENIGN,0,BENIGN,0.9997304,0.0002695918,0.0002695918,0.9997304,0.0,0.25009435415267944,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99980956,0.99993044,0.99993044,0.99980956,1.0,0.9999106764793396,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.999808,0.99992615,0.99992615,0.999808,1.0,0.9999077558517456,BLOCK
0,BENIGN,0,BENIGN,0.9997948,0.00020521879,0.00020521879,0.9997948,0.0,0.25007182359695435,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998099,0.99993527,0.99993527,0.9998099,1.0,0.9999136567115784,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99979764,0.9999187,0.9999187,0.99979764,1.0,0.9999006628990174,BLOCK
0,BENIGN,0,BENIGN,0.99959236,0.00040763617,0.00040763617,0.99959236,0.0,0.2501426637172699,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99910694,0.9993627,0.9993627,0.99910694,1.0,0.9993943810462952,BLOCK
0,BENIGN,0,BENIGN,0.9998161,0.00018388033,0.00018388033,0.9998161,0.0,0.2500643730163574,ALLOW
0,BENIGN,0,BENIGN,0.99979526,0.00020474195,0.00020474195,0.99979526,0.0,0.25007164478302,ALLOW
0,BENIGN,0,BENIGN,0.99915195,0.0008480549,0.0008480549,0.99915195,0.0,0.25029683113098145,ALLOW
0,BENIGN,0,BENIGN,0.99984086,0.0001591444,0.0001591444,0.99984086,0.0,0.2500557005405426,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9925087,0.9939407,0.9939407,0.9925087,1.0,0.9944916009902954,BLOCK
0,BENIGN,0,BENIGN,0.9997236,0.00027638674,0.00027638674,0.9997236,0.0,0.25009673833847046,ALLOW
0,BENIGN,0,BENIGN,0.998607,0.0013930202,0.0013930202,0.998607,0.0,0.2504875659942627,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99981433,0.9999427,0.9999427,0.99981433,1.0,0.9999191999435425,BLOCK
0,BENIGN,0,BENIGN,0.99959904,0.00040096045,0.00040096045,0.99959904,0.0,0.25014033913612366,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99981135,0.9999428,0.9999428,0.99981135,1.0,0.99991854429245,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9993474,0.9998273,0.9998273,0.9993474,1.0,0.9997332930564881,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998159,0.99993294,0.99993294,0.9998159,1.0,0.9999137759208679,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99940145,0.9997951,0.9997951,0.99940145,1.0,0.9997273921966553,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99977344,0.99992615,0.99992615,0.99977344,1.0,0.9998991131782532,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99921477,0.9996973,0.9996973,0.99921477,1.0,0.999622130393982,BLOCK
0,BENIGN,0,BENIGN,0.9997882,0.0002117753,0.0002117753,0.9997882,0.0,0.2500741183757782,ALLOW
0,BENIGN,0,BENIGN,0.99974054,0.00025945902,0.00025945902,0.99974054,0.0,0.2500908076763153,ALLOW
0,BENIGN,0,BENIGN,0.9996351,0.00036489964,0.00036489964,0.9996351,0.0,0.2501277029514313,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9952087,0.99851096,0.99851096,0.9952087,1.0,0.9979087948799134,BLOCK
4,DoS_Slowhttptest,5,DoS_Slowloris,0.9729329,0.99824417,0.99824417,0.9729329,1.0,0.9921797156333924,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.999811,0.99992794,0.99992794,0.999811,1.0,0.9999095439910889,BLOCK
0,BENIGN,0,BENIGN,0.99910045,0.0008995533,0.0008995533,0.99910045,0.0,0.2503148317337036,ALLOW
0,BENIGN,0,BENIGN,0.99966013,0.00033986568,0.00033986568,0.99966013,0.0,0.2501189410686493,ALLOW
0,BENIGN,0,BENIGN,0.99989533,0.000104665756,0.000104665756,0.99989533,0.0,0.2500366270542145,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99924076,0.99965155,0.99965155,0.99924076,1.0,0.999601149559021,BLOCK
0,BENIGN,0,BENIGN,0.99974686,0.00025314093,0.00025314093,0.99974686,0.0,0.2500886023044586,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998147,0.9999401,0.9999401,0.9998147,1.0,0.9999177694320679,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.9899457,0.99821347,0.99821347,0.9899457,1.0,0.9964145064353943,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.99856985,0.9995057,0.9995057,0.99856985,1.0,0.9993459224700928,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998305,0.99994963,0.99994963,0.9998305,1.0,0.9999274253845215,BLOCK
0,BENIGN,0,BENIGN,0.9998416,0.00015842915,0.00015842915,0.9998416,0.0,0.2500554621219635,ALLOW
0,BENIGN,0,BENIGN,0.9987883,0.0012117028,0.0012117028,0.9987883,0.0,0.2504240870475769,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99980694,0.9999391,0.9999391,0.99980694,1.0,0.9999152064323426,BLOCK
0,BENIGN,0,BENIGN,0.98412466,0.01587534,0.01587534,0.98412466,0.0,0.2555563747882843,ALLOW
0,BENIGN,0,BENIGN,0.9998024,0.0001975894,0.0001975894,0.9998024,0.0,0.25006917119026184,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.99940526,0.9997411,0.9997411,0.99940526,1.0,0.9996960401535034,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997981,0.99994737,0.99994737,0.9997981,1.0,0.9999179482460022,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997862,0.9999375,0.9999375,0.9997862,1.0,0.9999090671539307,BLOCK
0,BENIGN,0,BENIGN,0.9993036,0.00069642067,0.00069642067,0.9993036,0.0,0.25024375319480896,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99981767,0.9999356,0.9999356,0.99981767,1.0,0.9999158024787903,BLOCK
0,BENIGN,0,BENIGN,0.9996487,0.00035130978,0.00035130978,0.9996487,0.0,0.25012296438217163,ALLOW
0,BENIGN,0,BENIGN,0.9959054,0.0040946007,0.0040946007,0.9959054,0.0,0.2514331042766571,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.92687297,0.93080175,0.93080175,0.92687297,1.0,0.940199339389801,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99951446,0.9997761,0.9997761,0.99951446,1.0,0.9997443199157715,BLOCK
0,BENIGN,0,BENIGN,0.9970692,0.00293082,0.00293082,0.9970692,0.0,0.2510257959365845,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99537295,0.9990901,0.9990901,0.99537295,1.0,0.9982972979545593,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99191123,0.9932372,0.9932372,0.99191123,1.0,0.993920111656189,BLOCK
0,BENIGN,0,BENIGN,0.99890006,0.0010999441,0.0010999441,0.99890006,0.0,0.25038498640060425,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998307,0.9999495,0.9999495,0.9998307,1.0,0.9999274253845215,BLOCK
0,BENIGN,0,BENIGN,0.99965894,0.00034105778,0.00034105778,0.99965894,0.0,0.2501193583011627,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.99945086,0.9997755,0.9997755,0.99945086,1.0,0.9997280478477478,BLOCK
0,BENIGN,0,BENIGN,0.999729,0.00027102232,0.00027102232,0.999729,0.0,0.25009486079216003,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998097,0.99993044,0.99993044,0.9998097,1.0,0.9999107360839844,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9981725,0.99849355,0.99849355,0.9981725,1.0,0.9986393094062805,BLOCK
