Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Bwd IAT Mean,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Label
101000160.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15841559,0.039603896,33700000.0,58300000.0,101000000.0,22.0,101000000.0,101000000.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,DoS_Slowloris
7797986.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.5388589,0.2564765,7797986.0,0.0,7797986.0,7797986.0,7797986.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,BENIGN
84058260.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023793023,84100000.0,0.0,84100000.0,84100000.0,84100000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
5294726.0,8.0,6.0,376.0,3667.0,195.0,0.0,47.0,73.03033,1460.0,2.0,611.1667,706.8291,763.59,2.6441407,407286.62,1306349.5,4749558.0,4.0,756389.44,46312.2,0.0,0.0,0.0,1.0,0.0,0.0,288.7857,BENIGN
416311.0,3.0,4.0,692.0,421.0,692.0,0.0,230.66667,399.5264,421.0,0.0,105.25,210.5,2673.4822,16.814352,69385.164,107017.76,207815.0,3.0,103739.5,69679.664,0.0,0.0,0.0,1.0,0.0,1.0,159.0,BENIGN
45176616.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04427069,45200000.0,0.0,45200000.0,45200000.0,45200000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
21038060.0,12.0,10.0,1492.0,5140.0,1086.0,0.0,124.333336,310.99234,1460.0,0.0,514.0,607.8026,315.2382,1.0457238,1001812.44,3035901.5,10200000.0,10.0,1909321.5,2333543.2,0.0,0.0,0.0,1.0,0.0,0.0,301.45456,BENIGN
118152696.0,14.0,14.0,610.0,4741.0,194.0,0.0,43.57143,63.325428,1430.0,0.0,338.64285,568.0915,45.288853,0.23698148,4376026.0,15700000.0,58700000.0,1.0,9088669.0,9085793.0,0.0,0.0,0.0,1.0,0.0,1.0,191.10715,BENIGN
6572807.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.56426,0.76071,1643201.8,3285085.8,6570830.0,1.0,1643201.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2,DDoS_LOIC_HTTP
85765070.0,6.0,7.0,389.0,11595.0,377.0,0.0,64.833336,152.95805,5792.0,0.0,1656.4286,2429.1187,139.73055,0.15157686,7147089.0,24400000.0,84800000.0,2.0,17200000.0,14300000.0,1.0,0.0,0.0,0.0,0.0,1.0,922.3077,DoS_Hulk
17487064.0,8.0,6.0,452.0,11632.0,452.0,0.0,56.5,159.80614,5792.0,0.0,1938.6666,2544.919,691.0251,0.8005918,1345158.8,3346547.8,11500000.0,14.0,1783883.2,3297639.0,0.0,0.0,0.0,1.0,0.0,0.0,863.1429,DoS_GoldenEye
4040976.0,5.0,1.0,135.0,46.0,46.0,6.0,27.0,20.12461,46.0,46.0,46.0,0.0,44.79116,1.4847898,808195.2,1669392.4,3791037.0,48.0,1010244.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.833332,BENIGN
79051.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,8760.0,0.0,2900.25,4128.3193,147082.27,88.55043,13175.167,30297.14,74959.0,50.0,1929.0,26318.334,0.0,0.0,0.0,1.0,0.0,1.0,1661.0,DDoS_LOIC_HTTP
1798326.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,2920.0,0.0,1933.5,1495.7224,6465.4575,5.0046544,224790.75,622711.5,1765693.0,21.0,16012.5,359661.0,0.0,0.0,0.0,1.0,0.0,2.0,1291.8889,DDoS_LOIC_HTTP
61492892.0,18.0,15.0,790.0,6278.0,480.0,0.0,43.88889,120.1616,1448.0,0.0,418.53333,610.52026,114.94011,0.5366474,1921652.9,3947079.5,10000000.0,6.0,3617229.0,4384971.5,0.0,0.0,0.0,1.0,0.0,0.0,214.18182,BENIGN
51412370.0,14.0,12.0,2128.0,5269.0,1448.0,0.0,152.0,387.18927,2896.0,0.0,439.08334,890.4616,143.87589,0.5057149,2056494.8,4132418.0,10200000.0,3.0,3172944.2,4671749.5,0.0,0.0,0.0,1.0,0.0,0.0,284.5,BENIGN
10503787.0,7.0,5.0,556.0,11632.0,556.0,0.0,79.42857,210.14825,10184.0,0.0,2326.4,4437.056,1160.3434,1.1424451,954889.75,2126450.2,5498228.0,37.0,917008.7,2625937.5,0.0,0.0,0.0,1.0,0.0,0.0,1015.6667,DoS_GoldenEye
83484170.0,8.0,6.0,400.0,11595.0,394.0,0.0,50.0,139.01285,4344.0,0.0,1932.5,1754.8314,143.67993,0.16769646,6421859.0,23100000.0,83300000.0,3.0,11900000.0,29498.8,0.0,0.0,0.0,0.0,1.0,0.0,856.7857,DoS_Hulk
116141100.0,25.0,20.0,2104.0,2694.0,286.0,0.0,84.16,128.47038,384.0,0.0,134.7,187.69322,41.311817,0.38745973,2639570.5,4364934.5,10000000.0,72.0,4839212.5,5840780.0,0.0,0.0,0.0,1.0,0.0,0.0,106.62222,BENIGN
9568775.0,8.0,6.0,301.0,11632.0,301.0,0.0,37.625,106.41957,5792.0,0.0,1938.6666,2544.919,1247.077,1.4630922,736059.6,1798334.2,5001500.0,47.0,652467.9,1913742.2,0.0,0.0,0.0,1.0,0.0,0.0,852.3571,DoS_GoldenEye
85277250.0,6.0,6.0,382.0,11595.0,382.0,0.0,63.666668,155.95085,4344.0,0.0,1932.5,1977.8129,140.44777,0.14071749,7752477.0,25700000.0,85100000.0,1.0,17000000.0,28115.4,0.0,0.0,0.0,0.0,1.0,1.0,998.0833,DoS_Hulk
71822990.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027846236,71800000.0,0.0,71800000.0,71800000.0,71800000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
102306730.0,11.0,6.0,415.0,11595.0,415.0,0.0,37.727272,125.127205,5792.0,0.0,1932.5,2537.82,117.39208,0.16616698,6394170.5,24800000.0,99300000.0,1.0,10200000.0,279.6,0.0,0.0,0.0,0.0,1.0,0.0,706.4706,DoS_Hulk
147440.0,13.0,11.0,797.0,8831.0,202.0,0.0,61.307693,79.26157,2896.0,0.0,802.8182,954.422,65301.14,162.77808,6410.4346,9641.597,29952.0,2.0,12286.667,9576.0,0.0,0.0,0.0,1.0,0.0,0.0,401.16666,BENIGN
61169984.0,16.0,13.0,779.0,3552.0,466.0,0.0,48.6875,123.8476,1575.0,0.0,273.23077,563.485,70.8027,0.47408873,2184642.2,4165329.5,10000000.0,34.0,4077999.0,5093231.0,0.0,0.0,0.0,1.0,0.0,0.0,149.34483,BENIGN
5145100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38871935,5145100.0,0.0,5145100.0,5145100.0,5145100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
9628478.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.1157572,0.5192929,2407119.5,4813766.5,9627769.0,1.0,2407119.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2,DDoS_LOIC_HTTP
9399832.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.5532372,0.42553952,3133277.2,5426147.5,9398853.0,4.0,3133277.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
43133570.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463676,43100000.0,0.0,43100000.0,43100000.0,43100000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,BENIGN
115071144.0,16.0,14.0,437.0,796.0,437.0,0.0,27.3125,109.25,796.0,0.0,56.857143,212.73994,10.715111,0.26070827,3967970.5,4979915.5,10200000.0,41.0,7671409.5,8655212.0,0.0,0.0,0.0,1.0,0.0,0.0,41.1,BENIGN
101809064.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019644616,102000000.0,0.0,102000000.0,102000000.0,102000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
1094334.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,2320.2,2658.1958,10624.727,7.3103824,156333.42,408962.16,1083735.0,28.0,5090.5,273576.5,0.0,0.0,0.0,1.0,0.0,1.0,1453.375,DDoS_LOIC_HTTP
99809630.0,5.0,7.0,300.0,11595.0,288.0,0.0,60.0,127.49117,5792.0,0.0,1656.4286,2120.7322,119.17688,0.12022888,9073603.0,30000000.0,99700000.0,4.0,24900000.0,16600000.0,1.0,0.0,0.0,0.0,0.0,1.0,991.75,DoS_Hulk
5286691.0,6.0,6.0,281.0,6951.0,257.0,0.0,46.833332,102.98819,2565.0,0.0,1158.5,992.10156,1367.9634,2.2698507,480608.28,1483398.8,4951323.0,2.0,67073.6,1037054.6,0.0,0.0,0.0,1.0,0.0,1.0,602.6667,BENIGN
10383806.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.3112912,0.38521522,3461268.8,5995090.5,10400000.0,1.0,3461268.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
63118096.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11090322,10500000.0,11900000.0,32100000.0,998448.0,10500000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DoS_Slowhttptest
23858836.0,5.0,3.0,53.0,0.0,53.0,0.0,10.6,23.70232,0.0,0.0,0.0,0.0,2.2213993,0.33530554,3408405.2,4797431.5,10200000.0,1.0,5964709.0,10200000.0,0.0,0.0,0.0,0.0,1.0,0.0,6.625,BENIGN
30253162.0,19.0,26.0,937.0,43813.0,453.0,0.0,49.31579,117.64922,2896.0,0.0,1685.1154,872.15985,1479.1842,1.4874479,687571.9,4461057.0,29600000.0,1.0,1680731.2,21100.2,0.0,0.0,0.0,1.0,0.0,1.0,994.44446,BENIGN
197530.0,7.0,4.0,376.0,3508.0,201.0,0.0,53.714287,78.68654,2920.0,0.0,877.0,1389.0817,19662.836,55.687744,19753.0,34933.395,85422.0,60.0,32921.668,30322.666,0.0,0.0,0.0,1.0,0.0,0.0,353.0909,BENIGN
5556845.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.4641016,0.0,0.0,0.0,0.0,2.1594987,0.71983296,1852281.6,3194977.2,5541513.0,45.0,2778422.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,BENIGN
6063.0,1.0,2.0,231.0,483.0,231.0,231.0,231.0,0.0,483.0,0.0,241.5,341.53256,117763.484,494.80457,3031.5,4282.946,6060.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,315.0,DoS_Slowloris
42083.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.525127,42083.0,0.0,42083.0,42083.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,BENIGN
67853.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,1934.5,2538.9192,171444.16,132.63968,8481.625,23294.11,66121.0,1.0,715.5,13570.4,0.0,0.0,0.0,1.0,0.0,2.0,1292.5555,DDoS_LOIC_HTTP
104364.0,1.0,1.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,57.49109,19.163696,104364.0,0.0,104364.0,104364.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,BENIGN
551861.0,4.0,2.0,231.0,0.0,231.0,0.0,57.75,115.5,0.0,0.0,0.0,0.0,418.58368,10.872303,110372.2,246462.75,551258.0,4.0,183953.67,567.0,0.0,0.0,0.0,1.0,0.0,0.0,38.5,DoS_Slowloris
11559295.0,6.0,4.0,478.0,3525.0,478.0,0.0,79.666664,195.14268,3525.0,0.0,881.25,1762.5,346.3014,0.8651047,1284366.1,2292378.0,5554358.0,64.0,1311076.0,3520347.8,0.0,0.0,0.0,1.0,0.0,0.0,400.3,DoS_GoldenEye
102695944.0,14.0,3.0,2541.0,6.0,231.0,0.0,181.5,98.363335,6.0,0.0,2.0,3.4641016,24.801369,0.16553721,6418496.5,13200000.0,51400000.0,53.0,7899684.0,51300000.0,0.0,0.0,0.0,1.0,0.0,0.0,149.82353,DoS_Slowloris
105686430.0,16.0,3.0,2541.0,6.0,231.0,0.0,158.8125,110.58283,6.0,0.0,2.0,3.4641016,24.099592,0.1797771,5871468.5,12500000.0,51300000.0,129.0,7045752.0,51300000.0,0.0,0.0,0.0,1.0,0.0,0.0,134.05263,DoS_Slowloris
227.0,4.0,0.0,64.0,0.0,46.0,6.0,16.0,20.0,0.0,0.0,0.0,0.0,281938.3,17621.145,75.666664,67.68555,133.0,1.0,75.666664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,BENIGN
71281410.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854,5840.0,0.0,1934.5,2538.9192,163.61911,0.19640467,5483185.0,18600000.0,67200000.0,0.0,10200000.0,21728.2,0.0,0.0,0.0,0.0,1.0,0.0,833.5,DDoS_LOIC_HTTP
105002280.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15237765,0.038094413,35000000.0,60600000.0,105000000.0,55.0,105000000.0,105000000.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,DoS_Slowloris
63127012.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11088755,10500000.0,11900000.0,32100000.0,999323.0,10500000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DoS_Slowhttptest
81928980.0,8.0,4.0,56.0,11601.0,20.0,0.0,7.0,5.656854,8760.0,0.0,2900.25,4128.3193,142.28177,0.14646833,7448089.0,23200000.0,77300000.0,1.0,11700000.0,9433.0,0.0,0.0,0.0,0.0,1.0,0.0,971.9167,DDoS_LOIC_HTTP
94225340.0,8.0,5.0,56.0,11607.0,20.0,0.0,7.0,5.656854,5840.0,0.0,2321.4,3173.3738,123.77774,0.13796712,7852112.0,25600000.0,88900000.0,4.0,13400000.0,63206.5,0.0,0.0,0.0,0.0,1.0,0.0,897.61536,DDoS_LOIC_HTTP
49157836.0,11.0,9.0,1384.0,1323.0,774.0,0.0,125.818184,263.64478,1151.0,0.0,147.0,380.13025,55.067516,0.40685272,2587254.5,4350724.5,10000000.0,72.0,4915783.5,5078396.0,0.0,0.0,0.0,1.0,0.0,0.0,135.35,BENIGN
3003762.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987476,1501881.0,710089.4,2003990.0,999772.0,1501881.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DoS_Slowloris
887860.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,10135.0,0.0,2321.4,4413.202,13102.291,9.010429,126837.14,335215.34,887034.0,1.0,287.0,221953.5,0.0,0.0,0.0,1.0,0.0,1.0,1454.125,DDoS_LOIC_HTTP
1215945.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1934.5,2177.345,9567.045,7.4016504,151993.12,429556.88,1215092.0,2.0,372.5,243180.2,0.0,0.0,0.0,1.0,0.0,2.0,1292.5555,DDoS_LOIC_HTTP
85500160.0,7.0,6.0,316.0,11595.0,316.0,0.0,45.142857,119.436775,4344.0,0.0,1932.5,1754.8314,139.3097,0.1520465,7125013.0,24600000.0,85300000.0,3.0,14200000.0,30107.0,0.0,0.0,0.0,0.0,1.0,0.0,916.2308,DoS_Hulk
31002832.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451023,31000000.0,0.0,31000000.0,31000000.0,31000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
72312776.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02765763,72300000.0,0.0,72300000.0,72300000.0,72300000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DoS_GoldenEye
86008760.0,9.0,4.0,377.0,11595.0,377.0,0.0,41.88889,125.666664,11595.0,0.0,2898.75,5797.5,139.19513,0.1511474,7167397.0,24500000.0,85000000.0,3.0,10800000.0,591.6667,0.0,0.0,0.0,0.0,1.0,0.0,920.9231,DoS_Hulk
84557280.0,7.0,6.0,374.0,11595.0,368.0,0.0,53.42857,138.73099,5792.0,0.0,1932.5,2179.547,141.54903,0.15374194,7046439.5,24400000.0,84400000.0,4.0,14100000.0,30324.2,0.0,0.0,0.0,0.0,1.0,0.0,920.6923,DoS_Hulk
212127.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,56.569885,9.428314,212127.0,0.0,212127.0,212127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,BENIGN
85663224.0,6.0,7.0,357.0,11595.0,357.0,0.0,59.5,145.74464,5792.0,0.0,1656.4286,2118.2273,139.52312,0.15175708,7138602.0,24700000.0,85500000.0,1.0,17100000.0,23765.5,0.0,0.0,0.0,0.0,1.0,1.0,919.38464,DoS_Hulk
57026.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,420.86066,70.14344,19008.666,32065.268,56030.0,1.0,19008.666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,DDoS_LOIC_HTTP
6088491.0,9.0,5.0,358.0,3190.0,201.0,0.0,39.77778,73.31231,1468.0,0.0,638.0,756.8989,582.73883,2.2994204,468345.47,1507644.8,5481592.0,3.0,761061.4,129127.0,0.0,0.0,0.0,1.0,0.0,0.0,253.42857,BENIGN
102658950.0,14.0,3.0,2541.0,6.0,231.0,0.0,181.5,98.363335,6.0,0.0,2.0,3.4641016,24.810305,0.16559686,6416184.5,13200000.0,51300000.0,48.0,7896838.5,51300000.0,0.0,0.0,0.0,1.0,0.0,0.0,149.82353,DoS_Slowloris
4.0,2.0,0.0,31.0,0.0,31.0,0.0,15.5,21.920311,0.0,0.0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,BENIGN
99942770.0,6.0,7.0,383.0,11595.0,365.0,0.0,63.833332,147.5702,5792.0,0.0,1656.4286,2120.7322,119.84859,0.13007444,8328564.0,28800000.0,99800000.0,1.0,20000000.0,16700000.0,1.0,0.0,0.0,0.0,0.0,1.0,921.8461,DoS_Hulk
94649230.0,2.0,1.0,8.0,0.0,8.0,0.0,4.0,5.656854,0.0,0.0,0.0,0.0,0.08452261,0.03169598,47300000.0,66900000.0,94600000.0,58.0,94600000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.3333335,DoS_Slowloris
550243.0,4.0,2.0,231.0,0.0,231.0,0.0,57.75,115.5,0.0,0.0,0.0,0.0,419.8145,10.904273,110048.6,245744.19,549649.0,4.0,183414.33,577.0,0.0,0.0,0.0,1.0,0.0,0.0,38.5,DoS_Slowloris
5006879.0,8.0,6.0,388.0,11632.0,388.0,0.0,48.5,137.17871,5792.0,0.0,1938.6666,2544.919,2400.697,2.796153,385144.53,1387409.4,5002722.0,16.0,593.8571,1001371.0,0.0,0.0,0.0,1.0,0.0,0.0,858.5714,DoS_GoldenEye
98427630.0,7.0,6.0,316.0,11595.0,310.0,0.0,45.142857,116.81242,5792.0,0.0,1932.5,2181.0083,121.012764,0.13207674,8202302.5,28400000.0,98300000.0,1.0,16400000.0,29658.0,0.0,0.0,0.0,0.0,1.0,0.0,916.2308,DoS_Hulk
22561.0,3.0,6.0,407.0,11595.0,407.0,0.0,135.66667,234.98155,4344.0,0.0,1932.5,1754.8314,531979.94,398.9185,2820.125,4820.4097,11269.0,16.0,5509.5,4491.6,0.0,0.0,0.0,1.0,0.0,2.0,1333.5555,DoS_Hulk
101621810.0,7.0,7.0,704.0,11595.0,352.0,0.0,100.57143,171.7584,4344.0,0.0,1656.4286,1757.579,121.02717,0.1377657,7817062.5,28100000.0,101000000.0,1.0,16900000.0,59773.668,0.0,0.0,0.0,0.0,1.0,1.0,878.5,DoS_Hulk
11495224.0,5.0,4.0,313.0,3525.0,313.0,0.0,62.6,139.97786,3525.0,0.0,881.25,1762.5,333.87778,0.78293383,1436903.0,2689426.0,6489457.0,3.0,1622917.5,3831715.2,0.0,0.0,0.0,1.0,0.0,0.0,426.44446,DoS_GoldenEye
89407920.0,8.0,6.0,56.0,11601.0,20.0,0.0,7.0,5.656854,5755.0,0.0,1933.5,2166.9854,130.37994,0.15658568,6877532.5,23600000.0,85500000.0,49.0,12700000.0,158722.0,0.0,0.0,0.0,0.0,1.0,0.0,833.0714,DDoS_LOIC_HTTP
109187510.0,4.0,3.0,361.0,0.0,351.0,0.0,90.25,173.89725,0.0,0.0,0.0,0.0,3.306239,0.06410989,18200000.0,44600000.0,109000000.0,7.0,36400000.0,54600000.0,0.0,0.0,0.0,1.0,0.0,0.0,51.57143,DoS_Slowhttptest
274907.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1934.5,2177.345,42316.13,32.738346,34363.375,96750.72,273808.0,3.0,476.5,54972.0,0.0,0.0,0.0,1.0,0.0,2.0,1292.5555,DDoS_LOIC_HTTP
6687052.0,74.0,116.0,1535.0,224289.0,422.0,0.0,20.743244,73.01718,4380.0,0.0,1933.5259,819.83093,33770.336,28.413118,35381.227,429863.78,5907293.0,1.0,91603.45,6529.748,0.0,0.0,0.0,1.0,0.0,1.0,1188.5474,BENIGN
99999390.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.16000098,0.040000245,33300000.0,57700000.0,100000000.0,85.0,100000000.0,100000000.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,DoS_Slowloris
3330300.0,3.0,3.0,6.0,6.0,6.0,0.0,2.0,3.4641016,6.0,0.0,2.0,3.4641016,3.6032789,1.8016394,666060.0,938716.56,2023832.0,61.0,653234.0,1653569.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,BENIGN
177683.0,3.0,6.0,289.0,11595.0,289.0,0.0,96.333336,166.85423,5792.0,0.0,1932.5,2362.7815,66883.16,50.652004,22210.375,58680.957,167190.0,3.0,5001.5,35516.6,0.0,0.0,0.0,1.0,0.0,2.0,1320.4445,DoS_Hulk
98033864.0,8.0,6.0,378.0,11595.0,378.0,0.0,47.25,133.64319,5792.0,0.0,1932.5,2181.0083,122.13126,0.1428078,7541066.5,27100000.0,97900000.0,3.0,14000000.0,30892.4,0.0,0.0,0.0,0.0,1.0,0.0,855.2143,DoS_Hulk
101868490.0,8.0,4.0,56.0,11601.0,20.0,0.0,7.0,5.656854,7215.0,0.0,2900.25,3540.003,114.431854,0.11779894,9260772.0,27600000.0,92200000.0,3.0,14500000.0,168787.0,0.0,0.0,0.0,0.0,1.0,0.0,971.9167,DDoS_LOIC_HTTP
115572824.0,21.0,18.0,769.0,7657.0,319.0,0.0,36.61905,80.56766,2920.0,0.0,425.3889,950.71423,72.90642,0.33744958,3041390.0,4573609.0,10000000.0,13.0,5778641.0,6503310.0,0.0,0.0,0.0,1.0,0.0,0.0,216.05128,BENIGN
22419.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,11595.0,0.0,2901.75,5795.5005,518890.22,312.23517,3736.5,8820.142,21737.0,4.0,314.0,7456.6665,0.0,0.0,0.0,1.0,0.0,1.0,1661.8572,DDoS_LOIC_HTTP
118012720.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1355786,0.03389465,39300000.0,68100000.0,118000000.0,75.0,118000000.0,118000000.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,DoS_Slowloris
5638805.0,3.0,2.0,12.0,12.0,6.0,0.0,4.0,3.4641016,6.0,6.0,6.0,0.0,4.256221,0.8867127,1409701.2,2552990.5,5236547.0,45.0,2819402.5,201504.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8,BENIGN
133166.0,6.0,9.0,1028.0,5313.0,687.0,0.0,171.33333,265.70483,1835.0,0.0,590.3333,760.6062,47617.258,112.641365,9511.857,11316.795,25096.0,1.0,21613.2,13714.875,0.0,0.0,0.0,1.0,0.0,1.0,422.73334,BENIGN
86009990.0,4.0,5.0,309.0,11595.0,303.0,0.0,77.25,150.52658,7240.0,0.0,2319.0,3331.6382,138.40253,0.104639,10800000.0,30400000.0,85900000.0,46.0,28600000.0,36091.25,1.0,0.0,0.0,0.0,0.0,1.0,1323.3334,DoS_Hulk
11687587.0,9.0,8.0,405.0,11632.0,405.0,0.0,45.0,135.0,4344.0,0.0,1454.0,1725.0278,1029.8961,1.4545346,730474.2,2017350.5,6677561.0,0.0,836033.75,1669647.9,0.0,0.0,0.0,1.0,0.0,0.0,708.05884,DoS_GoldenEye
5860506.0,9.0,6.0,374.0,4685.0,187.0,0.0,41.555557,67.49465,1501.0,0.0,780.8333,764.80023,863.236,2.559506,418607.56,1447529.1,5445135.0,5.0,732563.25,51409.8,0.0,0.0,0.0,1.0,0.0,0.0,337.26666,BENIGN
2569673.0,9.0,12.0,1157.0,7341.0,434.0,0.0,128.55556,173.45973,1448.0,0.0,611.75,589.7241,3307.0356,8.172246,128483.65,375618.4,1700900.0,1.0,108596.25,225426.55,0.0,0.0,0.0,1.0,0.0,1.0,404.66666,BENIGN
105668720.0,16.0,3.0,2541.0,6.0,231.0,0.0,158.8125,110.58283,6.0,0.0,2.0,3.4641016,24.103634,0.17980723,5870484.5,12500000.0,51300000.0,57.0,7044575.5,51300000.0,0.0,0.0,0.0,1.0,0.0,0.0,134.05263,DoS_Slowloris
199341.0,11.0,9.0,559.0,6212.0,196.0,0.0,50.81818,69.630196,1515.0,0.0,690.2222,727.92596,33966.92,100.33059,10491.632,18528.176,54352.0,0.0,19934.1,17460.0,0.0,0.0,0.0,1.0,0.0,0.0,338.55,BENIGN
103625570.0,15.0,3.0,2541.0,6.0,231.0,0.0,169.4,105.73741,6.0,0.0,2.0,3.4641016,24.578876,0.17370231,6095621.5,12900000.0,51300000.0,79.0,7401820.5,51300000.0,0.0,0.0,0.0,1.0,0.0,0.0,141.5,DoS_Slowloris
