repetition,sample_index,true_label,predicted_label,model_used,student_confidence,teacher_escalated,classification_confidence,attack_probability,cascade_threshold
1,1021,BENIGN,BENIGN,teacher,0.8866178393363953,True,0.8705682754516602,0.12943172454833984,0.9
1,1022,BENIGN,BENIGN,student,0.9999960660934448,False,0.9999960660934448,3.933906555175781e-06,0.9
1,1023,BENIGN,BENIGN,student,0.999853253364563,False,0.999853253364563,0.00014674663543701172,0.9
1,1024,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999592304229736,False,0.9999592304229736,0.999959409236908,0.9
1,1025,DoS_GoldenEye,DoS_GoldenEye,student,1.0,False,1.0,1.0,0.9
1,1026,DoS_Hulk,DoS_Hulk,student,0.9999997615814209,False,0.9999997615814209,0.9999998807907104,0.9
1,1027,BENIGN,BENIGN,student,0.9999151229858398,False,0.9999151229858398,8.487701416015625e-05,0.9
1,1028,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999964237213135,False,0.9999964237213135,0.9999974966049194,0.9
1,1029,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999961853027344,False,0.9999961853027344,0.9999999403953552,0.9
1,1030,DoS_Slowloris,DoS_Slowloris,student,0.997109591960907,False,0.997109591960907,0.9998696446418762,0.9
1,1031,BENIGN,BENIGN,student,0.9999988079071045,False,0.9999988079071045,1.1920928955078125e-06,0.9
1,1032,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999991655349731,False,0.9999991655349731,0.9999995231628418,0.9
1,1033,BENIGN,BENIGN,student,0.9995664954185486,False,0.9995664954185486,0.000433504581451416,0.9
1,1034,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,1035,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9930225014686584,False,0.9930225014686584,0.9930515885353088,0.9
1,1036,BENIGN,BENIGN,student,0.9999892711639404,False,0.9999892711639404,1.0728836059570312e-05,0.9
1,1037,BENIGN,BENIGN,student,0.999990701675415,False,0.999990701675415,9.298324584960938e-06,0.9
1,1038,DoS_Slowloris,DoS_Slowloris,student,0.9998470544815063,False,0.9998470544815063,0.9999451637268066,0.9
1,1039,BENIGN,BENIGN,student,0.99941086769104,False,0.99941086769104,0.0005891323089599609,0.9
1,1040,DoS_GoldenEye,BENIGN,teacher,0.8116638660430908,True,0.8216477632522583,0.1783522367477417,0.9
1,1041,DoS_Hulk,DoS_Hulk,student,0.9999994039535522,False,0.9999994039535522,0.9999998807907104,0.9
1,1042,BENIGN,BENIGN,student,0.9999997615814209,False,0.9999997615814209,2.384185791015625e-07,0.9
1,1043,DoS_Hulk,DoS_Hulk,student,0.9999985694885254,False,0.9999985694885254,0.9999991655349731,0.9
1,1044,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1045,DoS_GoldenEye,DoS_GoldenEye,student,0.9999433755874634,False,0.9999433755874634,0.9999440312385559,0.9
1,1046,BENIGN,BENIGN,student,0.9999803304672241,False,0.9999803304672241,1.9669532775878906e-05,0.9
1,1047,BENIGN,BENIGN,student,0.9999995231628418,False,0.9999995231628418,4.76837158203125e-07,0.9
1,1048,BENIGN,BENIGN,student,0.9999333620071411,False,0.9999333620071411,6.663799285888672e-05,0.9
1,1049,BENIGN,BENIGN,student,0.9999990463256836,False,0.9999990463256836,9.5367431640625e-07,0.9
1,1050,BENIGN,BENIGN,student,0.9999860525131226,False,0.9999860525131226,1.3947486877441406e-05,0.9
1,1051,DoS_GoldenEye,DoS_GoldenEye,student,0.99998939037323,False,0.99998939037323,0.9999898672103882,0.9
1,1052,BENIGN,BENIGN,student,0.9999990463256836,False,0.9999990463256836,9.5367431640625e-07,0.9
1,1053,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999988079071045,False,0.9999988079071045,0.9999995231628418,0.9
1,1054,DoS_Hulk,BENIGN,teacher,0.6472411155700684,True,0.8108066320419312,0.18919336795806885,0.9
1,1055,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.999998927116394,False,0.999998927116394,0.9999995827674866,0.9
1,1056,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1057,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,1058,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1059,BENIGN,BENIGN,student,0.9997444748878479,False,0.9997444748878479,0.0002555251121520996,0.9
1,1060,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999995231628418,False,0.9999995231628418,0.9999998807907104,0.9
1,1061,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999951124191284,False,0.9999951124191284,0.9999951124191284,0.9
1,1062,DoS_GoldenEye,DoS_GoldenEye,student,0.9851375818252563,False,0.9851375818252563,0.9853457808494568,0.9
1,1063,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,1064,DoS_Slowloris,DoS_Slowloris,student,0.9998337030410767,False,0.9998337030410767,0.9999359846115112,0.9
1,1065,DoS_Slowloris,DoS_Slowloris,student,0.9998540878295898,False,0.9998540878295898,0.9999490976333618,0.9
1,1066,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999544620513916,False,0.9999544620513916,0.9999544620513916,0.9
1,1067,BENIGN,BENIGN,teacher,0.7998923659324646,True,0.8044337630271912,0.19556623697280884,0.9
1,1068,BENIGN,BENIGN,student,0.9998177886009216,False,0.9998177886009216,0.00018221139907836914,0.9
1,1069,BENIGN,BENIGN,student,0.9999591112136841,False,0.9999591112136841,4.088878631591797e-05,0.9
1,1070,BENIGN,BENIGN,student,0.9998173117637634,False,0.9998173117637634,0.00018268823623657227,0.9
1,1071,DoS_Slowloris,DoS_Slowloris,student,0.9889732003211975,False,0.9889732003211975,0.9943432211875916,0.9
1,1072,BENIGN,BENIGN,student,0.9999985694885254,False,0.9999985694885254,1.430511474609375e-06,0.9
1,1073,DoS_GoldenEye,DoS_GoldenEye,student,0.9747298359870911,False,0.9747298359870911,0.9762448072433472,0.9
1,1074,BENIGN,BENIGN,student,0.9998352527618408,False,0.9998352527618408,0.0001647472381591797,0.9
1,1075,BENIGN,BENIGN,student,0.9998996257781982,False,0.9998996257781982,0.00010037422180175781,0.9
1,1076,BENIGN,BENIGN,student,0.9963382482528687,False,0.9963382482528687,0.0036617517471313477,0.9
1,1077,BENIGN,BENIGN,student,0.9999994039535522,False,0.9999994039535522,5.960464477539062e-07,0.9
1,1078,BENIGN,BENIGN,student,0.9999308586120605,False,0.9999308586120605,6.914138793945312e-05,0.9
1,1079,BENIGN,BENIGN,student,0.9999303817749023,False,0.9999303817749023,6.961822509765625e-05,0.9
1,1080,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,1081,DoS_Hulk,DoS_Hulk,student,0.9611949920654297,False,0.9611949920654297,0.9612681269645691,0.9
1,1082,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,1083,BENIGN,BENIGN,student,0.9999983310699463,False,0.9999983310699463,1.6689300537109375e-06,0.9
1,1084,DoS_GoldenEye,DoS_GoldenEye,student,0.99991774559021,False,0.99991774559021,0.9999419450759888,0.9
1,1085,BENIGN,BENIGN,student,0.9999916553497314,False,0.9999916553497314,8.344650268554688e-06,0.9
1,1086,BENIGN,BENIGN,student,0.9999946355819702,False,0.9999946355819702,5.364418029785156e-06,0.9
1,1087,DoS_GoldenEye,DoS_GoldenEye,student,0.999997615814209,False,0.999997615814209,0.9999978542327881,0.9
1,1088,BENIGN,BENIGN,student,0.9997966885566711,False,0.9997966885566711,0.00020331144332885742,0.9
1,1089,BENIGN,BENIGN,student,0.9998107552528381,False,0.9998107552528381,0.00018924474716186523,0.9
1,1090,DoS_Hulk,DoS_Hulk,student,0.9627108573913574,False,0.9627108573913574,0.9627863764762878,0.9
1,1091,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1092,BENIGN,BENIGN,student,0.9998243451118469,False,0.9998243451118469,0.00017565488815307617,0.9
1,1093,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999992847442627,False,0.9999992847442627,0.9999997615814209,0.9
1,1094,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999438524246216,False,0.9999438524246216,0.9999438524246216,0.9
1,1095,DoS_Hulk,DoS_Hulk,student,0.9946735501289368,False,0.9946735501289368,0.9946746230125427,0.9
1,1096,BENIGN,BENIGN,student,0.9997959733009338,False,0.9997959733009338,0.0002040266990661621,0.9
1,1097,BENIGN,BENIGN,student,0.9999955892562866,False,0.9999955892562866,4.410743713378906e-06,0.9
1,1098,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,1099,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999984502792358,False,0.9999984502792358,0.9999993443489075,0.9
1,1100,BENIGN,BENIGN,student,0.9999719858169556,False,0.9999719858169556,2.8014183044433594e-05,0.9
1,1101,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.999976396560669,False,0.999976396560669,0.9999764561653137,0.9
1,1102,BENIGN,BENIGN,student,0.9999825954437256,False,0.9999825954437256,1.7404556274414062e-05,0.9
1,1103,DoS_Hulk,DoS_Hulk,student,0.9999997615814209,False,0.9999997615814209,0.9999999403953552,0.9
1,1104,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.999972939491272,False,0.999972939491272,0.9999729990959167,0.9
1,1105,DoS_Hulk,DoS_Hulk,student,0.9999995231628418,False,0.9999995231628418,1.0,0.9
1,1106,BENIGN,BENIGN,student,0.9999884366989136,False,0.9999884366989136,1.1563301086425781e-05,0.9
1,1107,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1108,BENIGN,BENIGN,student,0.9998506307601929,False,0.9998506307601929,0.0001493692398071289,0.9
1,1109,BENIGN,BENIGN,student,0.9998488426208496,False,0.9998488426208496,0.00015115737915039062,0.9
1,1110,BENIGN,BENIGN,student,0.9995529055595398,False,0.9995529055595398,0.0004470944404602051,0.9
1,1111,DoS_Hulk,DoS_Hulk,student,0.9935449361801147,False,0.9935449361801147,0.9935465455055237,0.9
1,1112,BENIGN,BENIGN,student,0.9999991655349731,False,0.9999991655349731,8.344650268554688e-07,0.9
1,1113,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,1114,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1115,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,1116,DoS_Hulk,DoS_Hulk,student,0.9999985694885254,False,0.9999985694885254,0.9999991059303284,0.9
1,1117,BENIGN,BENIGN,student,0.9998195767402649,False,0.9998195767402649,0.00018042325973510742,0.9
1,1118,BENIGN,BENIGN,student,0.9993927478790283,False,0.9993927478790283,0.0006072521209716797,0.9
1,1119,BENIGN,BENIGN,student,0.9999769926071167,False,0.9999769926071167,2.300739288330078e-05,0.9
1,1120,BENIGN,BENIGN,student,0.9998431205749512,False,0.9998431205749512,0.00015687942504882812,0.9
1,1121,BENIGN,BENIGN,student,0.9998388290405273,False,0.9998388290405273,0.00016117095947265625,0.9
1,1122,BENIGN,BENIGN,student,0.9999951124191284,False,0.9999951124191284,4.887580871582031e-06,0.9
1,1123,BENIGN,BENIGN,student,0.99997878074646,False,0.99997878074646,2.1219253540039062e-05,0.9
1,1124,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9999170303344727,False,0.9999170303344727,0.9999379515647888,0.9
1,1125,DoS_GoldenEye,DoS_GoldenEye,student,0.9653752446174622,False,0.9653752446174622,0.9718697667121887,0.9
1,1126,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,1127,BENIGN,BENIGN,student,0.9999877214431763,False,0.9999877214431763,1.2278556823730469e-05,0.9
1,1128,BENIGN,BENIGN,student,0.9999309778213501,False,0.9999309778213501,6.902217864990234e-05,0.9
1,1129,BENIGN,BENIGN,student,0.9998078942298889,False,0.9998078942298889,0.00019210577011108398,0.9
1,1130,BENIGN,BENIGN,student,0.9999971389770508,False,0.9999971389770508,2.86102294921875e-06,0.9
1,1131,BENIGN,BENIGN,student,0.9996393918991089,False,0.9996393918991089,0.0003606081008911133,0.9
1,1132,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,1133,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,0.9999999403953552,0.9
1,1134,BENIGN,BENIGN,student,0.9999890327453613,False,0.9999890327453613,1.0967254638671875e-05,0.9
1,1135,DoS_Hulk,DoS_Hulk,student,0.9999996423721313,False,0.9999996423721313,0.9999999403953552,0.9
1,1136,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,1137,BENIGN,BENIGN,student,0.9999887943267822,False,0.9999887943267822,1.1205673217773438e-05,0.9
1,1138,BENIGN,BENIGN,student,0.9999977350234985,False,0.9999977350234985,2.2649765014648438e-06,0.9
1,1139,BENIGN,BENIGN,teacher,0.6250197887420654,True,0.650418758392334,0.349581241607666,0.9
1,1140,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1141,BENIGN,BENIGN,student,0.9963311553001404,False,0.9963311553001404,0.003668844699859619,0.9
1,1142,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999997615814209,False,0.9999997615814209,0.9999998807907104,0.9
1,1143,BENIGN,BENIGN,student,0.9999977350234985,False,0.9999977350234985,2.2649765014648438e-06,0.9
1,1144,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,1145,BENIGN,BENIGN,student,0.9997382760047913,False,0.9997382760047913,0.00026172399520874023,0.9
1,1146,DoS_Slowhttptest,DoS_Slowhttptest,student,0.999916672706604,False,0.999916672706604,0.999937117099762,0.9
1,1147,BENIGN,BENIGN,student,0.9998267292976379,False,0.9998267292976379,0.00017327070236206055,0.9
1,1148,BENIGN,BENIGN,student,0.9998458623886108,False,0.9998458623886108,0.00015413761138916016,0.9
1,1149,BENIGN,BENIGN,teacher,0.7675380706787109,True,0.8265640735626221,0.17343592643737793,0.9
1,1150,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9981535077095032,False,0.9981535077095032,0.9985604286193848,0.9
1,1151,DoS_Hulk,DoS_Hulk,student,0.9999994039535522,False,0.9999994039535522,0.9999998211860657,0.9
1,1152,BENIGN,BENIGN,student,0.9999896287918091,False,0.9999896287918091,1.0371208190917969e-05,0.9
1,1153,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999988079071045,False,0.9999988079071045,0.9999991655349731,0.9
1,1154,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9935517311096191,False,0.9935517311096191,0.9935806393623352,0.9
1,1155,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999556541442871,False,0.9999556541442871,0.9999557137489319,0.9
1,1156,BENIGN,BENIGN,student,0.9993219375610352,False,0.9993219375610352,0.0006780624389648438,0.9
1,1157,BENIGN,BENIGN,student,0.9996494054794312,False,0.9996494054794312,0.00035059452056884766,0.9
1,1158,BENIGN,BENIGN,student,0.9999980926513672,False,0.9999980926513672,1.9073486328125e-06,0.9
1,1159,BENIGN,BENIGN,student,0.9999606609344482,False,0.9999606609344482,3.933906555175781e-05,0.9
1,1160,DoS_Slowloris,DoS_Slowloris,student,0.9998480081558228,False,0.9998480081558228,0.9999468326568604,0.9
1,1161,BENIGN,BENIGN,student,0.9999289512634277,False,0.9999289512634277,7.104873657226562e-05,0.9
1,1162,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999488592147827,False,0.9999488592147827,0.9999489784240723,0.9
1,1163,BENIGN,BENIGN,student,0.9992328882217407,False,0.9992328882217407,0.0007671117782592773,0.9
1,1164,DoS_Hulk,DoS_Hulk,student,0.9999996423721313,False,0.9999996423721313,0.9999997615814209,0.9
1,1165,BENIGN,BENIGN,student,0.9517738223075867,False,0.9517738223075867,0.04822617769241333,0.9
1,1166,BENIGN,BENIGN,student,0.9999250173568726,False,0.9999250173568726,7.49826431274414e-05,0.9
1,1167,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999982118606567,False,0.9999982118606567,0.9999982118606567,0.9
1,1168,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999972581863403,False,0.9999972581863403,0.9999986886978149,0.9
1,1169,BENIGN,BENIGN,student,0.9996582269668579,False,0.9996582269668579,0.00034177303314208984,0.9
1,1170,BENIGN,BENIGN,student,0.9999960660934448,False,0.9999960660934448,3.933906555175781e-06,0.9
1,1171,DoS_Hulk,DoS_Hulk,student,0.9999994039535522,False,0.9999994039535522,0.9999997019767761,0.9
1,1172,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,1173,BENIGN,BENIGN,student,0.9999548196792603,False,0.9999548196792603,4.5180320739746094e-05,0.9
1,1174,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,1175,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1176,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999979734420776,False,0.9999979734420776,0.9999983906745911,0.9
1,1177,BENIGN,BENIGN,student,0.9999499320983887,False,0.9999499320983887,5.0067901611328125e-05,0.9
1,1178,DoS_Hulk,DoS_Hulk,student,0.9999994039535522,False,0.9999994039535522,0.9999999403953552,0.9
1,1179,DoS_GoldenEye,DoS_GoldenEye,student,0.9739333987236023,False,0.9739333987236023,0.9757066369056702,0.9
1,1180,DoS_Hulk,DoS_Hulk,student,0.9999996423721313,False,0.9999996423721313,1.0,0.9
1,1181,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999998807907104,False,0.9999998807907104,0.9999999403953552,0.9
1,1182,BENIGN,BENIGN,student,0.9999977350234985,False,0.9999977350234985,2.2649765014648438e-06,0.9
1,1183,DoS_GoldenEye,DoS_GoldenEye,student,0.9999871253967285,False,0.9999871253967285,0.9999879598617554,0.9
1,1184,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,1185,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1186,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999630451202393,False,0.9999630451202393,0.9999630451202393,0.9
1,1187,BENIGN,BENIGN,student,0.9997788071632385,False,0.9997788071632385,0.0002211928367614746,0.9
1,1188,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999994039535522,False,0.9999994039535522,0.9999995827674866,0.9
1,1189,DoS_Hulk,DoS_Hulk,student,0.9999996423721313,False,0.9999996423721313,0.9999999403953552,0.9
1,1190,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999984502792358,False,0.9999984502792358,0.9999983906745911,0.9
1,1191,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999842643737793,False,0.9999842643737793,0.9999843239784241,0.9
1,1192,BENIGN,BENIGN,student,0.9894782900810242,False,0.9894782900810242,0.01052170991897583,0.9
1,1193,DoS_GoldenEye,DoS_GoldenEye,student,0.9999984502792358,False,0.9999984502792358,0.9999988675117493,0.9
1,1194,DoS_GoldenEye,DoS_GoldenEye,student,1.0,False,1.0,1.0,0.9
1,1195,DoS_Hulk,DoS_Hulk,student,0.9999992847442627,False,0.9999992847442627,1.0,0.9
1,1196,BENIGN,BENIGN,student,0.9998319149017334,False,0.9998319149017334,0.00016808509826660156,0.9
1,1197,BENIGN,BENIGN,student,0.9999998807907104,False,0.9999998807907104,1.1920928955078125e-07,0.9
1,1198,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9933295249938965,False,0.9933295249938965,0.9933587908744812,0.9
1,1199,BENIGN,BENIGN,student,0.9999861717224121,False,0.9999861717224121,1.3828277587890625e-05,0.9
1,1200,BENIGN,BENIGN,student,0.9961655139923096,False,0.9961655139923096,0.0038344860076904297,0.9
1,1201,BENIGN,BENIGN,student,0.9999217987060547,False,0.9999217987060547,7.82012939453125e-05,0.9
1,1202,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9993537068367004,False,0.9993537068367004,0.999616801738739,0.9
1,1203,BENIGN,BENIGN,student,0.9994314312934875,False,0.9994314312934875,0.0005685687065124512,0.9
1,1204,BENIGN,BENIGN,student,0.9996857643127441,False,0.9996857643127441,0.0003142356872558594,0.9
1,1205,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1206,BENIGN,BENIGN,teacher,0.824884295463562,True,0.8395171165466309,0.16048288345336914,0.9
1,1207,DoS_Slowloris,DoS_Slowloris,student,0.9901859760284424,False,0.9901859760284424,0.9951289892196655,0.9
1,1208,DoS_Hulk,DoS_Hulk,student,0.9999979734420776,False,0.9999979734420776,0.9999987483024597,0.9
1,1209,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9998117089271545,False,0.9998117089271545,0.9998119473457336,0.9
1,1210,DoS_GoldenEye,DoS_GoldenEye,student,0.9999884366989136,False,0.9999884366989136,0.9999887347221375,0.9
1,1211,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999581575393677,False,0.9999581575393677,0.9999833703041077,0.9
1,1212,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999969005584717,False,0.9999969005584717,0.9999979138374329,0.9
1,1213,BENIGN,BENIGN,student,0.9998045563697815,False,0.9998045563697815,0.00019544363021850586,0.9
1,1214,BENIGN,BENIGN,student,0.9996528625488281,False,0.9996528625488281,0.000347137451171875,0.9
1,1215,BENIGN,BENIGN,student,0.9999504089355469,False,0.9999504089355469,4.9591064453125e-05,0.9
1,1216,BENIGN,BENIGN,student,0.9996435642242432,False,0.9996435642242432,0.00035643577575683594,0.9
1,1217,BENIGN,BENIGN,student,0.999903678894043,False,0.999903678894043,9.632110595703125e-05,0.9
1,1218,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,1219,BENIGN,BENIGN,student,0.9967758059501648,False,0.9967758059501648,0.003224194049835205,0.9
1,1220,BENIGN,BENIGN,student,0.9999997615814209,False,0.9999997615814209,2.384185791015625e-07,0.9
1,1221,DoS_Slowloris,DoS_Slowloris,student,0.9997527003288269,False,0.9997527003288269,0.9998929500579834,0.9
1,1222,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9933815002441406,False,0.9933815002441406,0.9996788501739502,0.9
1,1223,BENIGN,BENIGN,student,0.9999980926513672,False,0.9999980926513672,1.9073486328125e-06,0.9
1,1224,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1225,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9932060241699219,False,0.9932060241699219,0.99323570728302,0.9
1,1226,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999805688858032,False,0.9999805688858032,0.9999806880950928,0.9
1,1227,BENIGN,BENIGN,student,0.9999985694885254,False,0.9999985694885254,1.430511474609375e-06,0.9
1,1228,BENIGN,BENIGN,student,0.999761164188385,False,0.999761164188385,0.00023883581161499023,0.9
1,1229,BENIGN,BENIGN,student,0.9999986886978149,False,0.9999986886978149,1.3113021850585938e-06,0.9
1,1230,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999964237213135,False,0.9999964237213135,0.9999964237213135,0.9
1,1231,BENIGN,BENIGN,student,0.9999897480010986,False,0.9999897480010986,1.0251998901367188e-05,0.9
1,1232,BENIGN,BENIGN,student,0.9996881484985352,False,0.9996881484985352,0.00031185150146484375,0.9
1,1233,BENIGN,BENIGN,student,0.9999409914016724,False,0.9999409914016724,5.900859832763672e-05,0.9
1,1234,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,1.0,False,1.0,1.0,0.9
1,1235,BENIGN,BENIGN,student,0.9999043941497803,False,0.9999043941497803,9.560585021972656e-05,0.9
1,1236,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1237,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9999632835388184,False,0.9999632835388184,0.9999650716781616,0.9
1,1238,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999997615814209,False,0.9999997615814209,0.9999998807907104,0.9
1,1239,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1240,BENIGN,BENIGN,student,0.9999935626983643,False,0.9999935626983643,6.4373016357421875e-06,0.9
1,1241,BENIGN,BENIGN,student,0.999868631362915,False,0.999868631362915,0.00013136863708496094,0.9
1,1242,DoS_GoldenEye,DoS_GoldenEye,student,0.9999992847442627,False,0.9999992847442627,0.999999463558197,0.9
1,1243,BENIGN,BENIGN,student,0.9999278783798218,False,0.9999278783798218,7.212162017822266e-05,0.9
1,1244,BENIGN,BENIGN,student,0.9999990463256836,False,0.9999990463256836,9.5367431640625e-07,0.9
1,1245,BENIGN,BENIGN,student,0.9315757751464844,False,0.9315757751464844,0.06842422485351562,0.9
1,1246,BENIGN,BENIGN,student,0.9997937083244324,False,0.9997937083244324,0.00020629167556762695,0.9
1,1247,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1248,BENIGN,BENIGN,student,1.0,False,1.0,0.0,0.9
1,1249,DoS_Slowloris,DoS_Slowloris,student,0.9971990585327148,False,0.9971990585327148,0.9998688101768494,0.9
1,1250,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999741315841675,False,0.9999741315841675,0.9999868273735046,0.9
1,1251,DoS_Hulk,DoS_Hulk,student,0.9999997615814209,False,0.9999997615814209,1.0,0.9
1,1252,DoS_Hulk,DoS_Hulk,student,1.0,False,1.0,1.0,0.9
1,1253,DoS_Hulk,DoS_Hulk,student,0.9999779462814331,False,0.9999779462814331,0.9999989867210388,0.9
1,1254,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999992847442627,False,0.9999992847442627,0.9999996423721313,0.9
1,1255,DDoS_LOIC_HTTP,DDoS_LOIC_HTTP,student,0.9999963045120239,False,0.9999963045120239,0.9999971389770508,0.9
1,1256,DoS_Hulk,DoS_Hulk,student,0.9999984502792358,False,0.9999984502792358,0.9999984502792358,0.9
1,1257,DoS_Slowhttptest,DoS_Slowhttptest,student,0.9933584332466125,False,0.9933584332466125,0.993387758731842,0.9
1,1258,BENIGN,BENIGN,student,0.9998939037322998,False,0.9998939037322998,0.00010609626770019531,0.9
1,1259,BENIGN,BENIGN,student,0.9998841285705566,False,0.9998841285705566,0.00011587142944335938,0.9
1,1260,DoS_Hulk,DoS_Hulk,student,0.9999998807907104,False,0.9999998807907104,1.0,0.9
1,1261,BENIGN,BENIGN,student,0.999994158744812,False,0.999994158744812,5.841255187988281e-06,0.9
1,1262,DoS_Hulk,DoS_Hulk,student,0.9999997615814209,False,0.9999997615814209,0.9999999403953552,0.9
1,1263,BENIGN,BENIGN,student,0.9997969269752502,False,0.9997969269752502,0.00020307302474975586,0.9
1,1264,DoS_GoldenEye,DoS_GoldenEye,student,0.9999649524688721,False,0.9999649524688721,0.9999660849571228,0.9
1,1265,BENIGN,BENIGN,student,0.9999901056289673,False,0.9999901056289673,9.894371032714844e-06,0.9
1,1266,BENIGN,BENIGN,student,0.9999967813491821,False,0.9999967813491821,3.2186508178710938e-06,0.9
1,1267,DoS_Slowloris,DoS_Slowloris,student,0.9969935417175293,False,0.9969935417175293,0.9998716711997986,0.9
